Count,Time,Count,LocatorTime
1135,4111244,1135,4103689
1136,3564761,1136,3556829
1137,3050510,1137,3042556
1138,3496736,1138,3488809
1139,4414805,1139,4408302
1140,3961613,1140,3954311
1141,3622273,1141,3615457
1142,3245775,1142,3238877
1143,3309082,1143,3302800
1144,4328271,1144,4322213
1145,3192500,1145,3186046
1146,3288976,1146,3282301
1147,2750049,1147,2743154
1148,3974537,1148,3967201
1149,4867284,1149,4860667
1150,3248442,1150,3240633
1151,5124864,1151,5116973
1152,4803216,1152,4795737
1153,3344419,1153,3336771
1154,3948969,1154,3940554
1155,4046430,1155,4039280
1156,3671205,1156,3663284
1157,3551903,1157,3543297
1158,4316673,1158,4308988
1159,4071520,1159,4063989
1160,4155057,1160,4146442
1161,3759300,1161,3752259
1162,3408665,1162,3401269
1163,3518698,1163,3512012
1164,2623064,1164,2616429
1165,3605115,1165,3598605
1166,2347274,1166,2341313
1167,2912173,1167,2907052
1168,4168994,1168,4162002
1169,3021084,1169,3014987
1170,2793502,1170,2787197
1171,3967359,1171,3960872
1172,4845342,1172,4838505
1173,3200367,1173,3192590
1174,3806978,1174,3799744
1175,3948425,1175,3939862
1176,3423689,1176,3416592
1177,3975383,1177,3968584
1178,3449590,1178,3442611
1179,3907478,1179,3900399
1180,3935953,1180,3927429
1181,3753148,1181,3746029
1182,3749132,1182,3742614
1183,3941301,1183,3934286
1184,4025837,1184,4019875
1185,3153058,1185,3146634
1186,3136853,1186,3130498
1187,4818420,1187,4810419
1188,3279695,1188,3273088
1189,3111512,1189,3105370
1190,4128847,1190,4121679
1191,2914125,1191,2906328
1192,4160020,1192,4151515
1193,3906085,1193,3898710
1194,3851303,1194,3843670
1195,4140155,1195,4133583
1196,3424821,1196,3417809
1197,3621274,1197,3614167
1198,3479358,1198,3471849
1199,4027629,1199,4020979
1200,3458883,1200,3452157
1201,3307586,1201,3301326
1202,3168807,1202,3162877
1203,2379633,1203,2373216
1204,3047041,1204,3040680
1205,3563282,1205,3557078
1206,3956787,1206,3950525
1207,3447389,1207,3440427
1208,4459711,1208,4453097
1209,3304490,1209,3297515
1210,3871418,1210,3863436
1211,3877873,1211,3870989
1212,4108760,1212,4100764
1213,3068627,1213,3061494
1214,3191734,1214,3184244
1215,4357535,1215,4350867
1216,4476510,1216,4469123
1217,4385404,1217,4378660
1218,2897155,1218,2889505
1219,3602478,1219,3595591
1220,3753812,1220,3747522
1221,2772241,1221,2764891
1222,4677221,1222,4670870
1223,3923850,1223,3916759
1224,3479035,1224,3472471
1225,5785267,1225,5778480
1226,4914914,1226,4907962
1227,4451880,1227,4445475
1228,5154723,1228,5146413
1229,4177441,1229,4170816
1230,4704427,1230,4697976
1231,3749813,1231,3741853
1232,3045084,1232,3038006
1233,3786764,1233,3779037
1234,3380525,1234,3373739
1235,3281321,1235,3274601
1236,3480704,1236,3473796
1237,3209347,1237,3202783
1238,3547913,1238,3541668
1239,3686373,1239,3680504
1240,2938671,1240,2932025
1241,2943273,1241,2937055
1242,3452727,1242,3446423
1243,2917684,1243,2911503
1244,3096140,1244,3090687
1245,3335201,1245,3327799
1246,3918731,1246,3912530
1247,3321462,1247,3315466
1248,2901166,1248,2893860
1249,3904528,1249,3896820
1250,3661954,1250,3654543
1251,3290387,1251,3282994
1252,3028242,1252,3021481
1253,3484237,1253,3477089
1254,3343543,1254,3336745
1255,3337746,1255,3330721
1256,3276126,1256,3270495
1257,3027787,1257,3022320
1258,3166843,1258,3160329
1259,2983256,1259,2977414
1260,3925247,1260,3919757
1261,2921763,1261,2915076
1262,2830138,1262,2824830
1263,3583286,1263,3577136
1264,2298767,1264,2292451
1265,4088040,1265,4079992
1266,3312077,1266,3305830
1267,3080142,1267,3073246
1268,3321093,1268,3315569
1269,3342012,1269,3333849
1270,4663891,1270,4656856
1271,3035717,1271,3027587
1272,4173578,1272,4165699
1273,4091348,1273,4083674
1274,3474572,1274,3467145
1275,3482080,1275,3475631
1276,3562207,1276,3554657
1277,4195851,1277,4188789
1278,3782063,1278,3775033
1279,3038731,1279,3031664
1280,4043073,1280,4036180
1281,3340397,1281,3333965
1282,3354820,1282,3347036
1283,3078037,1283,3071714
1284,3986617,1284,3980407
1285,2964501,1285,2957650
1286,3527263,1286,3521265
1287,4200423,1287,4193283
1288,3633800,1288,3626500
1289,3640627,1289,3634158
1290,3963507,1290,3955889
1291,4020923,1291,4014218
1292,3366593,1292,3357432
1293,3004194,1293,2997473
1294,3499721,1294,3492330
1295,3215695,1295,3208248
1296,2858374,1296,2851819
1297,4032163,1297,4025180
1298,3760476,1298,3753639
1299,3148418,1299,3142174
1300,4027410,1300,4020887
1301,2933901,1301,2926939
1302,3093546,1302,3087334
1303,3852319,1303,3844964
1304,2657530,1304,2650730
1305,4668263,1305,4661383
1306,4198901,1306,4191504
1307,3798496,1307,3785784
1308,4332061,1308,4323872
1309,3439797,1309,3432559
1310,3334528,1310,3327229
1311,3072425,1311,3066034
1312,4237039,1312,4230151
1313,5662645,1313,5627876
1314,3797141,1314,3790107
1315,3894439,1315,3887628
1316,3231725,1316,3224469
1317,4044929,1317,4038402
1318,3333053,1318,3326268
1319,3617286,1319,3610518
1320,3793448,1320,3787232
1321,3361922,1321,3354854
1322,3801606,1322,3777373
1323,2735535,1323,2728283
1324,2781602,1324,2775413
1325,4260562,1325,4254514
1326,2801648,1326,2795079
1327,3886995,1327,3879199
1328,3448938,1328,3441722
1329,3458948,1329,3450542
1330,2711163,1330,2704682
1331,4029628,1331,4023273
1332,3538605,1332,3530814
1333,3059434,1333,3051918
1334,4033589,1334,4026727
1335,3480671,1335,3473177
1336,3966837,1336,3960093
1337,3804772,1337,3797049
1338,4067705,1338,4060409
1339,3214999,1339,3208413
1340,2528015,1340,2522501
1341,2922580,1341,2916872
1342,3210712,1342,3203285
1343,3537095,1343,3530646
1344,3609922,1344,3604685
1345,4115328,1345,4109200
1346,3543280,1346,3535456
1347,3117333,1347,3108258
1348,3600615,1348,3593808
1349,3084494,1349,3076617
1350,3772681,1350,3765224
1351,3876842,1351,3870103
1352,3365393,1352,3358642
1353,3715642,1353,3708170
1354,3052754,1354,3045472
1355,4101688,1355,4094702
1356,2969590,1356,2962880
1357,3778047,1357,3771276
1358,2915265,1358,2907649
1359,3170597,1359,3163854
1360,3485774,1360,3479449
1361,4050746,1361,4029506
1362,4334042,1362,4326357
1363,3296333,1363,3288213
1364,4100121,1364,4090857
1365,2993434,1365,2972565
1366,3793636,1366,3787290
1367,3193205,1367,3186768
1368,3515420,1368,3508417
1369,3799313,1369,3792225
1370,3721585,1370,3712932
1371,3964529,1371,3958161
1372,3347971,1372,3341008
1373,3928523,1373,3920891
1374,3989603,1374,3982978
1375,3430483,1375,3423186
1376,3530432,1376,3524231
1377,3183151,1377,3176514
1378,3029499,1378,3022934
1379,3417427,1379,3411832
1380,3243659,1380,3236283
1381,3543840,1381,3537985
1382,3498081,1382,3491072
1383,2792610,1383,2784463
1384,4345583,1384,4334615
1385,3885368,1385,3877419
1386,4037927,1386,4030401
1387,4992013,1387,4984799
1388,4126496,1388,4119218
1389,3611895,1389,3604662
1390,3634787,1390,3627559
1391,4656006,1391,4649720
1392,3650647,1392,3643052
1393,2625212,1393,2618103
1394,3034697,1394,3028319
1395,3953801,1395,3947953
1396,3046258,1396,3040049
1397,2558061,1397,2552140
1398,3376955,1398,3370683
1399,5166538,1399,5159985
1400,3504248,1400,3497147
1401,3770355,1401,3762829
1402,4311880,1402,4305052
1403,3777627,1403,3769985
1404,2842104,1404,2834147
1405,3881138,1405,3874393
1406,4236925,1406,4229160
1407,4171824,1407,4163509
1408,3408549,1408,3400378
1409,4075876,1409,4068884
1410,4044528,1410,4036479
1411,3271276,1411,3263726
1412,3782548,1412,3775660
1413,4252119,1413,4215349
1414,3850574,1414,3820750
1415,2941342,1415,2920360
1416,4396994,1416,4389326
1417,4448594,1417,4439752
1418,4271662,1418,4263665
1419,3207941,1419,3200846
1420,3414128,1420,3405702
1421,4341277,1421,4334841
1422,3460253,1422,3452946
1423,3289768,1423,3283370
1424,3183788,1424,3177641
1425,4032999,1425,4026748
1426,3988046,1426,3981860
1427,3009052,1427,3001564
1428,4315344,1428,4307388
1429,3611736,1429,3605267
1430,3539999,1430,3532640
1431,3791146,1431,3784369
1432,3906085,1432,3898837
1433,3725956,1433,3719182
1434,3271722,1434,3265460
1435,4522502,1435,4516840
1436,3028282,1436,3022254
1437,2784963,1437,2778303
1438,4144222,1438,4132237
1439,4136926,1439,4130525
1440,4021288,1440,4014240
1441,3494049,1441,3486982
1442,3587358,1442,3579945
1443,4724291,1443,4709645
1444,3718837,1444,3711705
1445,3274432,1445,3234845
1446,4393107,1446,4385855
1447,3711921,1447,3705512
1448,4052586,1448,4045961
1449,4817883,1449,4811522
1450,3343267,1450,3336389
1451,3505045,1451,3497730
1452,3684055,1452,3675805
1453,4602039,1453,4594994
1454,4536616,1454,4529242
1455,3945214,1455,3937919
1456,4247415,1456,4239017
1457,3197088,1457,3190076
1458,3082168,1458,3074818
1459,3823507,1459,3817152
1460,4150518,1460,4142033
1461,3826551,1461,3819945
1462,3785706,1462,3779072
1463,3673746,1463,3666812
1464,3233428,1464,3226771
1465,3194821,1465,3188414
1466,6035270,1466,6028832
1467,3816359,1467,3809344
1468,3681629,1468,3671671
1469,3503308,1469,3496620
1470,3591405,1470,3585093
1471,3579958,1471,3573708
1472,4623652,1472,4616094
1473,4019793,1473,4012630
1474,3213159,1474,3206053
1475,3803581,1475,3796232
1476,3365319,1476,3357161
1477,4388995,1477,4382084
1478,3575714,1478,3568519
1479,4310135,1479,4303560
1480,3755362,1480,3748973
1481,3799383,1481,3792614
1482,3834832,1482,3827703
1483,3444700,1483,3437991
1484,3246198,1484,3239910
1485,2722007,1485,2716091
1486,3036166,1486,3029721
1487,4945438,1487,4940200
1488,2646497,1488,2640267
1489,3162984,1489,3156834
1490,2910363,1490,2904591
1491,3635122,1491,3628350
1492,3325805,1492,3318659
1493,4453590,1493,4446864
1494,3685781,1494,3678492
1495,4290157,1495,4274494
1496,3335568,1496,3327779
1497,3242261,1497,3235075
1498,3182649,1498,3176088
1499,4401729,1499,4395109
1500,3996329,1500,3989651
1501,3635554,1501,3628611
1502,4075173,1502,4068962
1503,3305925,1503,3299890
1504,3297938,1504,3291777
1505,4022417,1505,4016569
1506,3066549,1506,3059394
1507,3286188,1507,3280518
1508,2947847,1508,2941803
1509,3429416,1509,3423650
1510,3494322,1510,3486537
1511,4487653,1511,4480008
1512,3181715,1512,3174590
1513,3677541,1513,3665096
1514,4230957,1514,4223834
1515,3923182,1515,3915563
1516,3348429,1516,3336171
1517,4066122,1517,4059028
1518,3683380,1518,3676493
1519,3356638,1519,3349914
1520,3672836,1520,3666086
1521,3845679,1521,3839158
1522,3347156,1522,3340829
1523,3674040,1523,3667997
1524,2817453,1524,2811440
1525,3077998,1525,3072403
1526,3045502,1526,3038944
1527,2495264,1527,2488451
1528,5885818,1528,5879126
1529,4602928,1529,4595762
1530,4266107,1530,4258733
1531,3928955,1531,3921034
1532,3444764,1532,3437488
1533,3063975,1533,3057617
1534,4123040,1534,4115262
1535,3395368,1535,3388454
1536,2900010,1536,2893423
1537,4015798,1537,4009224
1538,4664006,1538,4657211
1539,3037577,1539,3030402
1540,2639034,1540,2632108
1541,3684370,1541,3677686
1542,3070006,1542,3063683
1543,3883625,1543,3876187
1544,3738141,1544,3731629
1545,3318754,1545,3312028
1546,6324579,1546,6318615
1547,3857734,1547,3851379
1548,3644134,1548,3637821
1549,3070940,1549,3063713
1550,3324160,1550,3316548
1551,4365688,1551,4357191
1552,3727698,1552,3720614
1553,4322352,1553,4315676
1554,3901210,1554,3894214
1555,3776457,1555,3769567
1556,3626938,1556,3619566
1557,3474125,1557,3466814
1558,3497948,1558,3491065
1559,3276232,1559,3268433
1560,3916005,1560,3909477
1561,4161144,1561,4154633
1562,3934971,1562,3928792
1563,3615950,1563,3610093
1564,3733935,1564,3727676
1565,3436538,1565,3430567
1566,2420684,1566,2413888
1567,3615504,1567,3610118
1568,4406891,1568,4399703
1569,4527558,1569,4520579
1570,3990186,1570,3982973
1571,4026839,1571,4019175
1572,3493587,1572,3487033
1573,3235175,1573,3227698
1574,3805255,1574,3798031
1575,3542479,1575,3534571
1576,3279659,1576,3273128
1577,3594041,1577,3585624
1578,3078691,1578,3071704
1579,3236734,1579,3230159
1580,3885377,1580,3878020
1581,3867179,1581,3833631
1582,3361553,1582,3353865
1583,4071758,1583,4064175
1584,4350886,1584,4342374
1585,4284149,1585,4276639
1586,5165018,1586,5156727
1587,4451930,1587,4443409
1588,5476296,1588,5469061
1589,3533663,1589,3525924
1590,4703278,1590,4695762
1591,4821723,1591,4814125
1592,4161811,1592,4154148
1593,3750420,1593,3742230
1594,4267551,1594,4259964
1595,3844485,1595,3836966
1596,4410887,1596,4403620
1597,3730142,1597,3722333
1598,4917075,1598,4910065
1599,3946603,1599,3939178
1600,4871748,1600,4862544
1601,4560702,1601,4553218
1602,4346361,1602,4338277
1603,3471436,1603,3463818
1604,3179485,1604,3172045
1605,3480809,1605,3473633
1606,3297458,1606,3290902
1607,4081276,1607,4074754
1608,3579972,1608,3572902
1609,2903225,1609,2896675
1610,3364294,1610,3357282
1611,3593242,1611,3586791
1612,3347233,1612,3340193
1613,3211181,1613,3205849
1614,3068519,1614,3062185
1615,3278236,1615,3272267
1616,3264471,1616,3257149
1617,2768736,1617,2761951
1618,2790412,1618,2784797
1619,3609849,1619,3603936
1620,2829338,1620,2821961
1621,3358141,1621,3351827
1622,3454148,1622,3447714
1623,4466261,1623,4460324
1624,2884915,1624,2878632
1625,3925874,1625,3917831
1626,4001431,1626,3993907
1627,3768034,1627,3760544
1628,2755609,1628,2749142
1629,3800440,1629,3794076
1630,2846679,1630,2839717
1631,3750181,1631,3743136
1632,3566102,1632,3559393
1633,3495962,1633,3488402
1634,3061956,1634,3055246
1635,4488920,1635,4480888
1636,3328443,1636,3322009
1637,3037925,1637,3031308
1638,2770915,1638,2765431
1639,4272702,1639,4267014
1640,2624658,1640,2617947
1641,2907866,1641,2901897
1642,2661368,1642,2655723
1643,4323901,1643,4317521
1644,3348062,1644,3340657
1645,4223114,1645,4216308
1646,3479014,1646,3471729
1647,3807835,1647,3801593
1648,3804442,1648,3796871
1649,3066745,1649,3056541
1650,3333215,1650,3326958
1651,3716911,1651,3710352
1652,3084641,1652,3076602
1653,3621206,1653,3614987
1654,3474745,1654,3467607
1655,3594534,1655,3587153
1656,3835130,1656,3829311
1657,4679078,1657,4654698
1658,4140801,1658,4132817
1659,3329470,1659,3322859
1660,5135831,1660,5129315
1661,4312103,1661,4304928
1662,3647799,1662,3639979
1663,4117190,1663,4110639
1664,3194885,1664,3187453
1665,3920330,1665,3914005
1666,3430360,1666,3422815
1667,3338583,1667,3330923
1668,3974054,1668,3967486
1669,3925224,1669,3918217
1670,2877700,1670,2871043
1671,4070410,1671,4062523
1672,3205993,1672,3199430
1673,3595514,1673,3587773
1674,4535004,1674,4527950
1675,4318217,1675,4310608
1676,3780968,1676,3773100
1677,4387288,1677,4379935
1678,3744439,1678,3736406
1679,3991024,1679,3984174
1680,3889715,1680,3881968
1681,4117531,1681,4110817
1682,3334743,1682,3326932
1683,3605420,1683,3598719
1684,3207250,1684,3200551
1685,4221998,1685,4214603
1686,4357232,1686,4349551
1687,3793502,1687,3786687
1688,3506888,1688,3499822
1689,3410763,1689,3403653
1690,3611155,1690,3603257
1691,3316263,1691,3309496
1692,5700904,1692,5694356
1693,3361935,1693,3355021
1694,4045141,1694,4037561
1695,3615572,1695,3608603
1696,4562290,1696,4555536
1697,3911362,1697,3904333
1698,3513049,1698,3505926
1699,4203248,1699,4159218
1700,4252385,1700,4245011
1701,3491632,1701,3484077
1702,4152843,1702,4146143
1703,3337480,1703,3330430
1704,4172951,1704,4165554
1705,2791866,1705,2785466
1706,3248473,1706,3240248
1707,3203026,1707,3195453
1708,3628510,1708,3622264
1709,3333985,1709,3326223
1710,2993745,1710,2987383
1711,5317671,1711,5311147
1712,3857032,1712,3849167
1713,4174543,1713,4166912
1714,3837247,1714,3829354
1715,4261687,1715,4254768
1716,3791106,1716,3784146
1717,3473029,1717,3466454
1718,3824658,1718,3817441
1719,4021582,1719,4014786
1720,2770824,1720,2763714
1721,3792126,1721,3785541
1722,3626276,1722,3618724
1723,3228590,1723,3222108
1724,3915544,1724,3908185
1725,3847322,1725,3840829
1726,4054576,1726,4048061
1727,3986930,1727,3979717
1728,3574076,1728,3566977
1729,3173741,1729,3166793
1730,3708582,1730,3700611
1731,3290467,1731,3282664
1732,4940633,1732,4933896
1733,3693921,1733,3685552
1734,3687370,1734,3680506
1735,3628721,1735,3620665
1736,3940747,1736,3933682
1737,3929439,1737,3922437
1738,3649346,1738,3642608
1739,4273882,1739,4265957
1740,3069785,1740,3063258
1741,3615747,1741,3609375
1742,5719955,1742,5712500
1743,2989714,1743,2982178
1744,2768410,1744,2759977
1745,4283116,1745,4276256
1746,3222959,1746,3214583
1747,4891084,1747,4884439
1748,3206566,1748,3199768
1749,4685985,1749,4678052
1750,3415955,1750,3408925
1751,2631029,1751,2623199
1752,3719513,1752,3712451
1753,2991905,1753,2984203
1754,3370280,1754,3362129
1755,3638310,1755,3630949
1756,3118321,1756,3111126
1757,3873003,1757,3866406
1758,4730822,1758,4724275
1759,3506562,1759,3499112
1760,4060815,1760,4054335
1761,3575262,1761,3568114
1762,3608252,1762,3601906
1763,2877362,1763,2870739
1764,3138084,1764,3132143
1765,3139630,1765,3133769
1766,2913026,1766,2907195
1767,2628774,1767,2623016
1768,4520378,1768,4513731
1769,3447392,1769,3440621
1770,3759195,1770,3753307
1771,3232682,1771,3226358
1772,3593165,1772,3586068
1773,4696068,1773,4689239
1774,4172980,1774,4165585
1775,3540738,1775,3533455
1776,3607315,1776,3600737
1777,3254299,1777,3247772
1778,4702491,1778,4695591
1779,3741487,1779,3733905
1780,3339036,1780,3332736
1781,4138808,1781,4132020
1782,3667505,1782,3660385
1783,3379182,1783,3372391
1784,3211024,1784,3203297
1785,4696837,1785,4689386
1786,7048338,1786,7027796
1787,3507755,1787,3500389
1788,3884271,1788,3876869
1789,3661653,1789,3654296
1790,4264366,1790,4257739
1791,5233088,1791,5225934
1792,3626543,1792,3619482
1793,3374202,1793,3366519
1794,3902233,1794,3895050
1795,3482834,1795,3476116
1796,2930427,1796,2923388
1797,3208263,1797,3200845
1798,4098463,1798,4090803
1799,3509471,1799,3502763
1800,3638461,1800,3631317
1801,4344242,1801,4337234
1802,3380193,1802,3372768
1803,4065616,1803,4058144
1804,2769064,1804,2762212
1805,7314658,1805,7303066
1806,5805349,1806,5797274
1807,4148769,1807,4141312
1808,3306594,1808,3298914
1809,3060549,1809,3052922
1810,5629234,1810,5622002
1811,4218701,1811,4211577
1812,4955512,1812,4945912
1813,4171894,1813,4163482
